Engagement_Score,Acquisition_Cost,Actual_ROI,Predicted_ROI,Residuals,Significant_Deviation,Campaign_ID
2,14191.0,7.65,5.005649582831551,2.6443504171684493,True,162618
4,16010.0,2.33,5.008766885524942,-2.678766885524942,True,132027
1,15011.0,7.96,5.008357617836416,2.951642382163584,True,120288
2,17677.0,2.07,5.014249564688469,-2.944249564688469,True,138996
6,13858.0,2.01,5.002087708598763,-2.9920877085987634,True,78177
8,16978.0,2.01,5.008414585702897,-2.998414585702897,True,82191
7,14388.0,7.75,5.002710131283754,2.747289868716246,True,141383
3,7914.0,2.01,4.989479097742578,-2.979479097742578,True,173817
1,12749.0,2.3,5.002777250951634,-2.702777250951634,True,190640
7,8482.0,7.67,4.988139995642057,2.681860004357943,True,27829
6,5850.0,2.19,4.982331926983674,-2.792331926983674,True,5129
1,16871.0,7.64,5.012946248431328,2.6270537515686714,True,79601
6,7911.0,2.17,4.987416425723522,-2.817416425723522,True,184471
1,19260.0,7.75,5.018839925039527,2.7311600749604734,True,103762
10,6587.0,2.11,4.98140974884581,-2.8714097488458097,True,32024
10,14832.0,2.04,5.001750210810895,-2.9617502108108953,True,158958
10,17036.0,2.21,5.007187491365298,-2.797187491365298,True,162558
5,8330.0,7.85,4.989135191444214,2.8608648085557853,True,192449
6,15682.0,2.39,5.006587526988613,-2.616587526988613,True,38502
1,14524.0,2.15,5.007156186062371,-2.857156186062371,True,109049
3,9306.0,7.71,4.992913169671674,2.717086830328326,True,99116
3,10923.0,7.87,4.996902317882413,2.873097682117587,True,186400
8,5267.0,7.85,4.979523481994818,2.870476518005182,True,2697
5,13728.0,2.37,5.002452088192247,-2.632452088192247,True,9945
5,17560.0,7.8,5.011905654020047,2.788094345979953,True,170612
9,7685.0,7.7,4.984803611434216,2.7151963885657846,True,80870
9,7559.0,2.08,4.984492768716495,-2.904492768716495,True,180449
10,11529.0,2.03,4.99360169099638,-2.9636016909963803,True,46059
4,9249.0,7.79,4.9920874600130025,2.7979125399869975,True,11488
7,13282.0,2.33,4.999981622983769,-2.6699816229837685,True,156891
2,16693.0,2.06,5.011822031083418,-2.951822031083418,True,145277
2,17901.0,2.08,5.014802173964415,-2.934802173964415,True,81136
3,15787.0,7.73,5.008901833588681,2.72109816641132,True,58145
3,17818.0,7.83,5.013912322157642,2.816087677842358,True,55292
9,8426.0,2.17,4.986631662655092,-2.816631662655092,True,183057
10,6688.0,2.28,4.981658916421125,-2.7016589164211253,True,142898
2,17468.0,7.98,5.013733960497965,2.9662660395020355,True,60181
4,19802.0,7.95,5.0181217711248935,2.9318782288751066,True,34414
4,10808.0,2.26,4.995933521893362,-2.7359335218933625,True,12874
2,15314.0,7.65,5.008420030228372,2.6415799697716285,True,66691
10,15648.0,7.91,5.003763287458986,2.9062367125410145,True,156583
10,15550.0,2.39,5.003521520900759,-2.613521520900759,True,15928
7,9606.0,2.32,4.990912910044575,-2.6709129100445748,True,3342
3,14743.0,7.66,5.006326279641859,2.6536737203581415,True,151917
4,13807.0,2.16,5.003332071976235,-2.843332071976235,True,42295
1,14825.0,7.73,5.0078987547769245,2.722101245223076,True,176094
8,16987.0,2.04,5.008436788754162,-2.968436788754162,True,60227
10,12935.0,2.08,4.997070301005223,-2.9170703010052232,True,195090
10,19894.0,2.1,5.014238193645008,-2.914238193645008,True,8298
3,17205.0,7.76,5.012400047665878,2.747599952334122,True,16511
1,11061.0,7.61,4.998612945336466,2.6113870546635347,True,56777
3,12788.0,7.73,5.001503283505807,2.7284967164941936,True,113036
9,18990.0,7.99,5.012693110829642,2.9773068891703582,True,154049
10,6342.0,7.96,4.9808053324502435,2.9791946675497565,True,72525
2,9515.0,2.27,4.994113864196167,-2.7241138641961666,True,143515
8,8033.0,7.87,4.986347219750479,2.8836527802495215,True,31385
2,8579.0,2.29,4.991804746864533,-2.701804746864533,True,180882
2,16437.0,2.15,5.011190477625193,-2.861190477625193,True,186232
6,17851.0,7.7,5.0119384623436485,2.6880615376563517,True,115406
8,15708.0,2.11,5.005281488468736,-2.895281488468736,True,125205
10,16814.0,2.27,5.006639816100743,-2.7366398161007432,True,25078
9,6460.0,7.91,4.9817815294563825,2.9282184705436176,True,127945
8,13404.0,2.34,4.999597507344714,-2.6595975073447145,True,2397
10,17951.0,7.87,5.009444801577311,2.8605551984226887,True,98473
8,5711.0,7.6,4.980618832523926,2.6193811674760736,True,29953
5,13146.0,7.93,5.001016290877065,2.928983709122935,True,74571
10,11118.0,7.6,4.992587751655246,2.6074122483447537,True,84245
8,12373.0,7.64,4.997054024471942,2.6429459755280575,True,179104
10,12008.0,7.77,4.994783386724855,2.775216613275145,True,34636
9,5538.0,7.89,4.979506950204496,2.9104930497955035,True,26990
3,13014.0,2.37,5.002060826793146,-2.632060826793146,True,90107
1,5929.0,7.62,4.985952272103619,2.634047727896381,True,131083
4,7178.0,7.65,4.986978291216193,2.6630217087838073,True,189072
9,11895.0,7.96,4.995189705415175,2.964810294584825,True,1015
4,8638.0,2.07,4.9905801195326305,-2.9205801195326306,True,31779
5,9510.0,2.13,4.992046258165718,-2.8620462581657184,True,55018
8,15782.0,7.83,5.005464046890253,2.8245359531097467,True,16738
3,5009.0,2.31,4.982312446195146,-2.672312446195146,True,22724
1,8456.0,7.77,4.992186395497891,2.777813604502109,True,21395
1,11637.0,7.88,5.000033940617471,2.8799660593825287,True,99743
1,17342.0,7.77,5.014108208114234,2.755891791885766,True,96281
9,5207.0,2.07,4.978690371319057,-2.908690371319057,True,134842
3,19139.0,2.35,5.017171236682309,-2.6671712366823086,True,159092
3,11562.0,2.33,4.998478734522278,-2.668478734522278,True,107384
6,5537.0,7.67,4.9815597542007675,2.6884402457992325,True,112513
3,19965.0,2.34,5.019208983387362,-2.679208983387362,True,61955
1,13706.0,7.64,5.005138175402887,2.6348618245971123,True,7142
1,16624.0,2.17,5.01233689802437,-2.84233689802437,True,114013
1,11178.0,7.88,4.99890158500292,2.88109841499708,True,161015
10,14758.0,7.93,5.001567652389377,2.928432347610623,True,195583
5,15907.0,2.25,5.007827693604245,-2.757827693604245,True,169201
8,7163.0,7.96,4.984200924794793,2.975799075205207,True,36202
7,11532.0,2.04,4.995664363015436,-2.955664363015436,True,64723
9,8213.0,7.9,4.986106190441804,2.9138938095581963,True,83704
9,6963.0,2.12,4.983022433321566,-2.863022433321566,True,19849
4,19068.0,2.03,5.01631098894389,-2.9863109889438904,True,110056
2,13936.0,2.35,5.005020496379022,-2.6550204963790223,True,46352
8,13893.0,7.89,5.000803873130151,2.889196126869849,True,128242
3,9724.0,7.66,4.9939443780526815,2.6660556219473186,True,126529
1,14982.0,2.15,5.008286074671226,-2.8582860746712258,True,71666
5,13391.0,7.99,5.0016207072726315,2.9883792927273687,True,55787
9,17533.0,7.71,5.009098683530293,2.7009013164697073,True,196408
2,7671.0,7.96,4.989564705692393,2.970435294307607,True,147889
1,5895.0,7.99,4.985868393909949,3.004131606090051,True,70147
8,14016.0,2.29,5.001107314830782,-2.711107314830782,True,195409
10,5797.0,2.26,4.97946081434582,-2.71946081434582,True,103281
8,16975.0,7.67,5.008407184685808,2.661592815314192,True,141414
7,12834.0,2.37,4.998876404431876,-2.6288764044318755,True,43627
10,6175.0,7.91,4.98039334249898,2.9296066575010205,True,128353
6,12593.0,7.7,4.998966946393082,2.701033053606918,True,103234
7,19394.0,2.03,5.0150599617988805,-2.9850599617988807,True,92093
1,5071.0,2.15,4.9838355812162884,-2.8338355812162885,True,132404
3,12496.0,7.8,5.000782917842519,2.7992170821574804,True,135780
8,19155.0,7.84,5.013785257103502,2.8262147428964974,True,136404
6,5888.0,2.23,4.9824256732001295,-2.7524256732001295,True,44766
3,8421.0,2.1,4.990729869630546,-2.890729869630546,True,56339
9,7187.0,7.93,4.983575042597513,2.9464249574024866,True,52179
10,5826.0,2.22,4.979532357511009,-2.759532357511009,True,20423
2,13904.0,8.0,5.004941552196744,2.995058447803256,True,5348
3,6224.0,7.72,4.985309858116017,2.7346901418839824,True,138764
10,9363.0,2.15,4.988258156658433,-2.838258156658433,True,42649
6,16484.0,7.76,5.008566065556957,2.7514339344430425,True,144425
4,16062.0,7.89,5.008895169821144,2.881104830178856,True,97151
2,6378.0,7.88,4.9863748673272195,2.8936251326727804,True,81279
7,19060.0,2.24,5.014235981896353,-2.7742359818963527,True,46079
7,17323.0,7.67,5.009950793002071,2.660049206997929,True,126840
10,10817.0,2.23,4.9918451829406925,-2.7618451829406925,True,41952
2,7029.0,7.64,4.987980888035439,2.6520191119645604,True,91872
10,14003.0,7.69,4.999705063088753,2.690294936911247,True,137719
9,18889.0,7.83,5.012443943254326,2.8175560567456737,True,62926
8,7316.0,7.98,4.9845783766663105,2.99542162333369,True,142881
7,10570.0,7.6,4.993291103535701,2.6067088964642986,True,77445
2,19370.0,2.12,5.018426205332118,-2.898426205332118,True,180508
9,7367.0,2.24,4.984019103622827,-2.7440191036228265,True,50911
9,6507.0,2.25,4.981897478724104,-2.731897478724104,True,171457
6,11502.0,7.72,4.99627544317854,2.72372455682146,True,108052
9,11509.0,2.34,4.994237441216446,-2.654237441216446,True,178567
6,7486.0,2.29,4.986367948302641,-2.6963679483026413,True,124311
7,5988.0,2.15,4.9819872834357595,-2.8319872834357596,True,163869
2,5926.0,7.84,4.985259780752542,2.854740219247458,True,183817
2,10034.0,2.32,4.995394240152489,-2.6753942401524893,True,74355
8,11176.0,7.79,4.994101018653604,2.7958989813463964,True,119024
6,10617.0,2.28,4.9940921431374115,-2.7140921431374117,True,126802
2,17619.0,2.14,5.014106478358089,-2.874106478358089,True,29145
7,18959.0,7.87,5.013986814321038,2.856013185678962,True,27629
4,8518.0,7.61,4.990284078849087,2.619715921150913,True,85475
4,13010.0,2.2,5.001365868436372,-2.8013658684363723,True,34800
9,6807.0,2.2,4.982637580432961,-2.7826375804329606,True,193245
9,17449.0,7.98,5.008891455051813,2.971108544948187,True,72012
1,9700.0,2.22,4.995255350583951,-2.7752553505839512,True,3123
2,8067.0,7.96,4.990541639948084,2.9694583600519158,True,177586
8,11611.0,8.0,4.995174166131446,3.004825833868554,True,49607
2,6196.0,7.62,4.985925872290513,2.6340741277094875,True,71416
5,15698.0,2.11,5.007312089413741,-2.897312089413741,True,134154
3,16223.0,2.19,5.0099774480722195,-2.8199774480722195,True,38556
2,6365.0,2.22,4.986342796253169,-2.7663427962531686,True,188016
4,19012.0,2.23,5.016172836624904,-2.7861728366249037,True,125214
2,15414.0,7.82,5.008666730797991,2.8113332692020094,True,65722
2,15145.0,7.75,5.008003106265716,2.7419968937342842,True,180831
5,6378.0,7.98,4.984319596325252,2.995680403674749,True,174547
7,12343.0,7.81,4.997665104635046,2.8123348953649536,True,20180
2,13402.0,2.18,5.003703115337257,-2.8237031153372567,True,147867
7,5485.0,7.99,4.980746379570576,3.0092536204294245,True,1847
2,16806.0,7.84,5.012100802727087,2.827899197272913,True,171011
3,5941.0,7.74,4.984611695503995,2.7553883044960052,True,103842
8,15949.0,2.3,5.005876036841517,-2.7058760368415173,True,128929
9,8148.0,2.11,4.9859458350715515,-2.8759458350715517,True,17536
3,10790.0,7.75,4.99657420612482,2.75342579387518,True,100926
4,6467.0,2.26,4.985224250166202,-2.7252242501662023,True,167140
6,11591.0,2.31,4.9964950066855005,-2.6864950066855005,True,119124
7,15879.0,7.73,5.006388436776773,2.723611563223227,True,73410
5,17010.0,2.19,5.010548800887142,-2.8205488008871424,True,106528
9,7908.0,2.28,4.985353753704466,-2.705353753704466,True,111927
6,8669.0,7.75,4.989286416041233,2.7607135839587666,True,185245
6,5898.0,2.04,4.982450343257091,-2.942450343257091,True,107985
2,5382.0,2.13,4.983917729653815,-2.8539177296538147,True,23466
4,18092.0,7.99,5.013903191384409,2.9760968086155914,True,108460
6,11200.0,7.69,4.99553040745829,2.6944695925417106,True,86743
7,19142.0,7.88,5.014438276363441,2.865561723636559,True,81362
3,17350.0,2.35,5.012757763491825,-2.662757763491825,True,6683
1,14284.0,2.02,5.006564104695285,-2.9865641046952853,True,26876
10,5576.0,7.97,4.978915606086962,2.991084393913038,True,415
5,18467.0,2.27,5.014143228186491,-2.744143228186491,True,186109
1,7358.0,7.94,4.9894776232434745,2.950522376756526,True,149242
9,8954.0,2.21,4.98793424166268,-2.77793424166268,True,73636
10,17491.0,2.17,5.0083099789570635,-2.8383099789570636,True,166751
10,10329.0,7.86,4.990641284160952,2.8693587158390486,True,114985
6,18062.0,2.34,5.012459000545545,-2.672459000545545,True,46791
8,12805.0,7.83,4.998119770932696,2.8318802290673037,True,83640
9,14320.0,7.88,5.001172194228435,2.8788278057715653,True,124547
8,13911.0,7.8,5.000848279232683,2.799151720767317,True,123655
9,16725.0,2.25,5.007105342927772,-2.7571053429277717,True,71188
10,11341.0,2.2,4.993137893925496,-2.793137893925496,True,72122
9,8251.0,7.62,4.986199936658259,2.6338000633417415,True,19161
2,6589.0,2.3,4.986895405529116,-2.686895405529116,True,128731
6,9980.0,2.22,4.992520660508939,-2.7725206605089388,True,194888
9,15968.0,2.05,5.005237819615756,-2.955237819615756,True,20289
3,16637.0,7.84,5.010998788430442,2.829001211569558,True,25232
6,16787.0,7.62,5.009313568282903,2.610686431717097,True,24915
10,6523.0,2.17,4.981251860481254,-2.8112518604812538,True,48379
4,5515.0,2.24,4.982875660743429,-2.7428756607434286,True,42879
2,15321.0,7.92,5.0084372992682455,2.9115627007317544,True,22281
8,18247.0,2.39,5.011545215931362,-2.6215452159313615,True,120166
8,10771.0,2.36,4.993101881346647,-2.6331018813466467,True,63199
7,18743.0,2.12,5.013453941090661,-2.8934539410906606,True,121511
3,13652.0,7.7,5.003634776427315,2.696365223572685,True,34525
1,14929.0,2.05,5.008155323369328,-2.9581553233693283,True,32181
6,8364.0,2.11,4.988533979303896,-2.878533979303896,True,18548
3,11275.0,7.97,4.997770703887472,2.972229296112528,True,103309
7,11459.0,2.1,4.995484271599614,-2.895484271599614,True,47920
6,10225.0,7.61,4.993125076904505,2.6168749230954953,True,67251
2,13493.0,7.91,5.00392761285561,2.9060723871443903,True,37867
7,9554.0,2.07,4.990784625748373,-2.920784625748373,True,97178
3,15265.0,7.92,5.007614056615269,2.912385943384731,True,8220
8,6851.0,7.82,4.983431219017582,2.836568780982418,True,145441
1,11057.0,2.05,4.998603077313681,-2.948603077313681,True,171988
8,13800.0,2.25,5.000574441600405,-2.7505744416004054,True,117366
2,19363.0,7.92,5.018408936292245,2.9015910637077553,True,123198
1,8934.0,2.04,4.99336562422067,-2.9533656242206696,True,45746
7,12708.0,8.0,4.998565561714155,3.0014344382858447,True,15652
7,14863.0,2.34,5.003881958989444,-2.6638819589894442,True,1253
9,8799.0,7.86,4.9875518557797704,2.87244814422023,True,117955
2,18558.0,2.23,5.016422996706812,-2.7864229967068117,True,110472
8,8511.0,7.71,4.9875264484732575,2.7224735515267424,True,189043
7,17767.0,7.76,5.01104614353118,2.7489538564688196,True,5975
6,15031.0,2.13,5.0049815062803935,-2.8749815062803936,True,149146
8,12988.0,7.74,4.998571232975099,2.7414287670249013,True,121234
4,16181.0,2.17,5.00918874349899,-2.8391887434989904,True,183717
6,16672.0,2.33,5.009029862627841,-2.679029862627841,True,94417
4,9038.0,2.11,4.991566921811106,-2.8815669218111064,True,174442
3,9343.0,2.37,4.993004448882433,-2.6230044488824333,True,16324
9,6934.0,2.37,4.982950890156377,-2.6129508901563767,True,127955
10,14330.0,7.73,5.000511773951407,2.729488226048593,True,11415
4,6722.0,2.08,4.985853336618731,-2.9058533366187307,True,97458
5,6406.0,7.93,4.984388672484745,2.9456113275152545,True,59971
5,5721.0,2.35,4.982698773582855,-2.6326987735828546,True,82173
1,18398.0,2.29,5.0167133661294105,-2.7267133661294105,True,135282
3,5857.0,2.28,4.984404467025516,-2.704404467025516,True,198524
3,18915.0,7.88,5.016618627406363,2.8633813725936372,True,106374
9,12802.0,2.27,4.997427279581619,-2.7274272795816192,True,141602
6,14043.0,7.84,5.002544104652558,2.837455895347442,True,180080
10,16521.0,2.01,5.00591698343176,-2.9959169834317603,True,46148
5,17015.0,7.9,5.010561135915624,2.8894388640843767,True,56975
8,17283.0,7.7,5.009167022440234,2.690832977559766,True,118827
4,14428.0,7.85,5.00486408251357,2.84513591748643,True,144931
5,5536.0,7.98,4.98224237752906,2.9977576224709406,True,143431
4,7007.0,2.24,4.986556433242145,-2.7465564332421444,True,109456
10,19315.0,7.9,5.012809797346915,2.887190202653086,True,80457
5,16210.0,2.37,5.008575196330191,-2.6385751963301907,True,117017
10,16679.0,7.89,5.006306770331758,2.883693229668242,True,47409
5,19964.0,2.41,5.017836335713687,-2.607836335713687,True,90372
2,7012.0,2.24,4.987938948938604,-2.7479389489386037,True,151598
3,16791.0,7.71,5.011378707307655,2.698621292692345,True,177725
6,13958.0,7.96,5.002334409168382,2.957665590831618,True,100040
5,11312.0,2.03,4.996491802430253,-2.966491802430253,True,104431
2,16892.0,2.36,5.012312965216959,-2.6523129652169595,True,149073
2,16794.0,7.98,5.012071198658733,2.9679288013412677,True,90670
9,17807.0,7.89,5.009774643091049,2.8802253569089507,True,174276
9,9067.0,2.15,4.98821301330635,-2.83821301330635,True,5442
6,16912.0,2.22,5.009621943994927,-2.7896219439949266,True,12511
2,16754.0,7.89,5.011972518430885,2.8780274815691147,True,50478
7,6592.0,2.3,4.983477354876258,-2.683477354876258,True,134788
3,18279.0,2.4,5.015049611783586,-2.615049611783586,True,156852
4,15540.0,7.72,5.007607392847732,2.7123926071522675,True,5969
7,18565.0,2.02,5.013014814076739,-2.9930148140767394,True,180467
4,5548.0,7.83,4.982957071931404,2.8470429280685963,True,160913
10,16647.0,2.23,5.0062278261494795,-2.7762278261494795,True,47584
6,16103.0,2.25,5.007626136386709,-2.757626136386709,True,80325
9,17682.0,2.05,5.009466267379025,-2.9594662673790255,True,177072
4,10012.0,2.01,4.993969785359195,-2.9839697853591955,True,20565
5,17949.0,2.23,5.012865319235865,-2.782865319235865,True,45035
3,8562.0,7.97,4.991077717433709,2.978922282566291,True,105882
4,12987.0,2.14,5.00130912730536,-2.86130912730536,True,112570
9,15202.0,2.26,5.003348093252474,-2.7433480932524743,True,19913
6,18155.0,7.65,5.012688432075291,2.6373115679247094,True,126053
10,12096.0,7.87,4.99500048322612,2.8749995167738804,True,2623
4,11164.0,2.32,4.996811775921206,-2.676811775921206,True,7811
8,14797.0,2.1,5.003034046279507,-2.903034046279507,True,121812
9,10799.0,7.67,4.99248586717215,2.6775141328278496,True,96603
9,5491.0,7.97,4.979391000936775,2.990608999063225,True,197855
7,17955.0,2.11,5.011509940602063,-2.9015099406020632,True,185919
5,17249.0,7.63,5.011138415248531,2.6188615847514685,True,80810
4,16819.0,7.64,5.0107626931331595,2.62923730686684,True,77512
7,5854.0,2.16,4.98165670467247,-2.8216567046724697,True,171504
5,6442.0,7.89,4.984477484689808,2.9055225153101913,True,102558
1,17078.0,2.1,5.01345691861044,-2.9134569186104398,True,42413
8,17084.0,7.87,5.008676088306693,2.861323911693307,True,65665
4,6067.0,2.0,4.984237447887726,-2.9842374478877263,True,50176
2,17284.0,2.39,5.013280031449866,-2.6232800314498657,True,174804
5,8275.0,7.99,4.9889995061309245,3.0010004938690757,True,71346
1,13139.0,2.38,5.003739383173148,-2.623739383173148,True,11039
2,13255.0,2.25,5.003340465499917,-2.7533404654999174,True,83445
5,6206.0,2.15,4.983895271345507,-2.8338952713455074,True,112932
8,8157.0,2.04,4.9866531284568065,-2.9466531284568065,True,34058
8,16816.0,7.84,5.008014930780114,2.8319850692198862,True,190212
3,11927.0,7.82,4.999379191601387,2.820620808398613,True,71803
9,19650.0,2.21,5.014321334589127,-2.804321334589127,True,105189
4,10875.0,2.22,4.996098811275007,-2.776098811275007,True,120887
9,8561.0,7.79,4.986964708424078,2.803035291575922,True,37196
10,16106.0,7.77,5.004893176067841,2.7651068239321583,True,6296
9,10124.0,2.07,4.9908206383272224,-2.9208206383272226,True,170430
3,16076.0,7.74,5.009614798234879,2.730385201765121,True,77309
5,14439.0,7.68,5.004206129242238,2.6757938707577615,True,132150
7,12432.0,2.06,4.997884668142007,-2.9378846681420066,True,31630
7,5293.0,7.95,4.980272714476907,2.969727285523093,True,7317
5,18952.0,2.39,5.0153397259491435,-2.6253397259491433,True,131209
4,9385.0,2.34,4.992422972787684,-2.652422972787684,True,145593
10,11144.0,2.11,4.992651893803347,-2.8826518938033474,True,84015
9,6866.0,2.33,4.982783133769036,-2.652783133769036,True,157839
1,19265.0,2.28,5.018852260068007,-2.738852260068007,True,10641
10,10193.0,7.74,4.990305771386271,2.7496942286137296,True,158763
5,12636.0,2.05,4.999758117972008,-2.9497581179720083,True,61454
3,7174.0,7.88,4.987653513527397,2.8923464864726025,True,189936
9,13058.0,2.27,4.998058833039844,-2.7280588330398436,True,41603
5,11171.0,7.63,4.99614395462709,2.6338560453729096,True,24198
6,8961.0,7.76,4.990006781704521,2.769993218295479,True,172008
7,16730.0,8.0,5.008487858624231,2.991512141375769,True,5930
3,12587.0,2.29,5.001007415360873,-2.711007415360873,True,78282
9,5843.0,2.27,4.9802593869418335,-2.7102593869418334,True,21318
4,13105.0,2.15,5.00160023397751,-2.85160023397751,True,18933
4,11521.0,2.07,4.997692496954746,-2.9276924969547458,True,178578
9,16648.0,2.04,5.006915383489165,-2.966915383489165,True,142111
3,10470.0,7.93,4.995784764302039,2.9342152356979607,True,183677
3,11643.0,2.32,4.99867856198367,-2.6786785619836704,True,103713
9,14290.0,2.22,5.0010981840575495,-2.7810981840575493,True,19757
6,19128.0,7.94,5.015088828617683,2.924911171382317,True,187859
3,7042.0,7.8,4.9873278687755,2.8126721312244998,True,183797
3,17986.0,2.31,5.014326779114602,-2.7043267791146017,True,159641
10,6741.0,7.66,4.981789667723023,2.6782103322769775,True,188040
9,11705.0,2.36,4.994720974332899,-2.634720974332899,True,194457
1,6131.0,7.98,4.98645060725425,2.9935493927457504,True,7548
1,9414.0,7.85,4.994549786954841,2.8554502130451587,True,7092
2,9653.0,2.17,4.994454310982241,-2.824454310982241,True,131703
7,5758.0,2.05,4.9814198721256355,-2.9314198721256357,True,26109
5,5557.0,2.0,4.98229418464868,-2.98229418464868,True,174830
9,7127.0,7.8,4.983427022255741,2.8165729777442587,True,92647
3,10663.0,2.19,4.996260896401404,-2.806260896401404,True,117954
8,11486.0,2.08,4.994865790419422,-2.914865790419422,True,45610
10,13807.0,7.86,4.9992215299723,2.8607784700277,True,174499
1,11433.0,7.96,4.999530671455449,2.9604693285445514,True,49949
7,7029.0,2.17,4.984555436365493,-2.8145554363654934,True,68165
10,14143.0,2.06,5.00005044388622,-2.94005044388622,True,56018
2,10417.0,2.21,4.9963391033341304,-2.7863391033341305,True,8472
9,13454.0,7.63,4.999035767295535,2.630964232704465,True,179930
4,6429.0,2.21,4.985130503949747,-2.7751305039497467,True,8257
7,16665.0,7.89,5.0083275032539785,2.881672496746021,True,120440
10,17270.0,2.33,5.007764770698206,-2.6777647706982055,True,5817
5,7793.0,7.71,4.987810409385361,2.722189590614639,True,174432
5,19444.0,7.67,5.016553492751669,2.653446507248331,True,191999
8,9427.0,2.06,4.989786225690967,-2.929786225690967,True,191906
3,15599.0,2.16,5.008438036517797,-2.8484380365177966,True,70793
3,13589.0,2.06,5.003479355068455,-2.943479355068455,True,51859
2,16833.0,2.05,5.012167411880884,-2.962167411880884,True,136712
10,13586.0,2.31,4.998676321713442,-2.688676321713442,True,101614
6,8916.0,2.21,4.989895766448193,-2.7798957664481927,True,182460
2,14321.0,7.95,5.005970293572055,2.944029706427945,True,74394
5,15328.0,7.62,5.006399297306151,2.613600702693849,True,126194
3,12222.0,7.84,5.000106958281764,2.839893041718236,True,145764
1,9139.0,2.13,4.993871360388389,-2.863871360388389,True,950
7,6173.0,2.26,4.982443679489554,-2.7224436794895546,True,64361
2,18928.0,7.65,5.017335788814402,2.632664211185598,True,148631
1,5606.0,2.32,4.98515542926375,-2.66515542926375,True,136578
7,19281.0,2.17,5.014781190155211,-2.844781190155211,True,168661
9,14584.0,2.08,5.001823483732229,-2.921823483732229,True,48981
8,8467.0,7.8,4.987417900222625,2.8125820997773747,True,155910
10,5280.0,2.31,4.9781853724008895,-2.6681853724008895,True,82735
3,15291.0,7.95,5.0076781987633705,2.9423218012366297,True,47841
6,11203.0,7.9,4.995537808475379,2.9044621915246216,True,20447
6,14581.0,2.33,5.003871353717108,-2.673871353717108,True,173620
8,17008.0,7.97,5.008488595873782,2.9615114041262176,True,26666
5,12797.0,7.7,5.000155305889095,2.6998446941109053,True,107786
7,9651.0,2.22,4.991023925300903,-2.7710239253009026,True,170893
4,12901.0,2.22,5.0010969648154875,-2.7810969648154873,True,171970
7,8709.0,2.05,4.988700005935092,-2.9387000059350923,True,132255
2,12530.0,7.89,5.001551886370179,2.8884481136298206,True,77333
5,14918.0,2.04,5.005387824970713,-2.965387824970713,True,134130
8,15867.0,7.91,5.00567374237443,2.90432625762557,True,44498
2,11107.0,7.98,4.998041337264501,2.981958662735499,True,83689
6,11151.0,2.03,4.995409524179177,-2.965409524179177,True,199655
9,19982.0,7.98,5.015140380480262,2.9648596195197383,True,13019
5,18148.0,7.66,5.013356253369406,2.646643746630594,True,184193
4,9417.0,7.73,4.992501916969962,2.7374980830300384,True,38175
3,18361.0,7.73,5.015251906250673,2.7147480937493276,True,160371
3,16975.0,2.39,5.011832636355754,-2.621832636355754,True,192239
9,5897.0,7.86,4.980392605249428,2.8796073947505727,True,107730
4,15820.0,7.91,5.008298154442666,2.9017018455573345,True,194752
3,5314.0,2.19,4.983064882932484,-2.7930648829324842,True,48594
8,6226.0,2.21,4.981889340457464,-2.771889340457464,True,149059
3,6165.0,7.71,4.985164304779942,2.724835695220058,True,77802
9,16162.0,2.27,5.005716418720817,-2.7357164187208167,True,9944
3,9614.0,2.09,4.993673007426101,-2.903673007426101,True,67580
4,6143.0,7.84,4.984424940320636,2.8555750596793636,True,146893
7,16519.0,2.05,5.007967320422335,-2.957967320422335,True,59567
6,8188.0,2.26,4.988099786301366,-2.7280997863013665,True,99572
7,19286.0,7.7,5.014793525183692,2.685206474816308,True,178126
5,19037.0,2.35,5.015549421433319,-2.6655494214333193,True,164399
10,15800.0,2.15,5.0041382723248065,-2.8541382723248065,True,106724
7,7280.0,2.33,4.9851746547952365,-2.6551746547952364,True,104253
9,18206.0,7.92,5.010758978363829,2.909241021636171,True,148713
9,16848.0,2.18,5.007408784628403,-2.827408784628403,True,110790
6,18743.0,7.89,5.014139031424651,2.875860968575349,True,122775
5,15792.0,7.96,5.007543987949183,2.952456012050817,True,168834
7,9766.0,2.23,4.991307630955965,-2.7613076309559648,True,70452
7,15532.0,7.76,5.005532385800196,2.754467614199804,True,120476
4,15996.0,7.8,5.0087323474451955,2.7912676525548044,True,30949
10,14687.0,7.9,5.001392494984947,2.898607505015053,True,67000
1,5005.0,7.79,4.98367275884034,2.80632724115966,True,41226
7,11584.0,2.23,4.995792647311638,-2.765792647311638,True,192122
9,8078.0,2.3,4.985773144672818,-2.685773144672818,True,84803
10,8009.0,7.93,4.9849178309457916,2.945082169054208,True,26240
10,5093.0,7.98,4.977724042335702,3.002275957664298,True,172023
8,6826.0,2.08,4.9833695438751775,-2.9033695438751774,True,6792
7,17126.0,2.34,5.009464792879922,-2.669464792879922,True,158498
7,12983.0,7.8,4.9992439882806075,2.8007560117193924,True,38104
2,19593.0,2.41,5.0189763476023685,-2.6089763476023684,True,167603
2,10330.0,2.1,4.996124473838561,-2.896124473838561,True,151251
2,8887.0,2.15,4.99256458461896,-2.84256458461896,True,62221
6,5652.0,7.71,4.9818434598558285,2.7281565401441714,True,119068
6,18678.0,7.82,5.013978676054398,2.806021323945602,True,47849
3,15833.0,2.16,5.009015315850705,-2.849015315850705,True,83782
